"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"2662","500824","13998","13998_500824"
"2663","304885","215015","215015_304885"
"2664","309866","11630","11630_309866"
"2665","25727","17288","17288_25727"
"2666","312199","76788","76788_312199"
"2667","116463","11997","11997_116463"
"2668","24192","11677","11677_24192"
"2669","170820","72843","72843_170820"
"2670","304960","320078","320078_304960"
"2671","365903","329739","329739_365903"
"2672","60355","18195","18195_60355"
"2673","361384","81489","81489_361384"
"2674","444985","13436","13436_444985"
"2675","29715","20541","20541_29715"
"2676","679906","58800","58800_679906"
"2677","54319","22350","22350_54319"
"2678","29263","11480","11480_29263"
"2679","303480","15408","15408_303480"
"2680","691504","22761","22761_691504"
"2681","498749","56196","56196_498749"
"2682","29470","26922","26922_29470"
"2683","25477","16867","16867_25477"
"2684","25447","14308","14308_25447"
"2685","309295","16151","16151_309295"
"2686","81760","24013","24013_81760"
"2687","305960","219149","219149_305960"
"2688","305012","269152","269152_305012"
"2689","498297","226744","226744_498297"
"2690","308495","233067","233067_308495"
"2691","25398","12286","12286_25398"
"2692","293545","209776","209776_293545"
"2693","170566","72472","72472_170566"
"2694","313906","269639","269639_313906"
"2695","313914","71752","71752_313914"
"2696","299706","69736","69736_299706"
"2697","24659","110312","110312_24659"
"2698","689151","399599","399599_689151"
"2699","314859","17245","17245_314859"
"2700","314862","69181","69181_314862"
"2701","314004","22169","22169_314004"
"2702","314814","260315","260315_314814"
"2703","192181","27205","27205_192181"
"2704","282584","210376","210376_282584"
"2705","290315","58865","58865_290315"
"2706","289582","66899","66899_289582"
"2707","294410","17155","17155_294410"
"2708","498153","80290","80290_498153"
"2709","500361","16970","16970_500361"
"2710","297720","320662","320662_297720"
"2711","361450","338362","338362_361450"
"2712","312754","226849","226849_312754"
"2713","171574","103967","103967_171574"
"2714","25591","11545","11545_25591"
"2715","689523","72568","72568_689523"
"2716","362708","58522","58522_362708"
"2717","684327","209378","209378_684327"
"2718","315217","140570","140570_315217"
"2719","299694","77976","77976_299694"
"2720","24657","19111","19111_24657"
"2721","24283","18776","18776_24283"
"2722","266782","67000","67000_266782"
"2723","116474","56635","56635_116474"
"2724","306808","75678","75678_306808"
"2725","89818","53620","53620_89818"
"2726","289315","208768","208768_289315"
"2727","362776","73046","73046_362776"
"2728","362818","20431","20431_362818"
"2729","313825","230895","230895_313825"
"2730","362804","244672","244672_362804"
"2731","304091","16155","16155_304091"
"2732","306665","218333","218333_306665"
"2733","140593","20439","20439_140593"
"2734","316088","72330","72330_316088"
"2735","65047","20562","20562_65047"
"2736","83574","20183","20183_83574"
"2737","301269","435529","435529_301269"
"2738","501106","78249","78249_501106"
"2739","316254","210510","210510_316254"
"2740","25684","17287","17287_25684"
"2741","25280","20449","20449_25280"
"2742","25489","17999","17999_25489"
"2743","29172","11833","11833_29172"
"2744","63887","56183","56183_63887"
"2745","301271","627626","627626_301271"
"2746","316259","353344","353344_316259"
"2747","100361733","433904","433904_100361733"
"2748","360928","100737","100737_360928"
"2749","292486","66253","66253_292486"
"2750","361453","66757","66757_361453"
"2751","300129","223753","223753_300129"
"2752","315203","223752","223752_315203"
"2753","289094","545370","545370_289094"
"2754","688685","338368","338368_688685"
"2755","288664","231717","231717_288664"
"2756","65178","20616","20616_65178"
"2757","689755","68597","68597_689755"
"2758","313121","26409","26409_313121"
"2759","246237","109135","109135_246237"
"2760","64183","83679","83679_64183"
"2761","25544","20339","20339_25544"
"2762","289201","110648","110648_289201"
"2763","54295","50779","50779_54295"
"2764","299186","70127","70127_299186"
"2765","361458","432442","432442_361458"
"2766","309565","70208","70208_309565"
"2767","308716","237313","237313_308716"
"2768","305291","57357","57357_305291"
"2769","315216","223776","223776_315216"
"2770","306417","59009","59009_306417"
"2771","361448","215751","215751_361448"
"2772","362498","100019","100019_362498"
"2773","84474","104721","104721_84474"
"2774","690354","108755","108755_690354"
"2775","29695","14409","14409_29695"
"2776","314818","52679","52679_314818"
"2777","314030","238123","238123_314030"
"2778","84511","58807","58807_84511"
"2779","100363146","207921","207921_100363146"
"2780","313936","74855","74855_313936"
"2781","308622","378431","378431_308622"
"2782","308624","380629","380629_308624"
"2783","50678","54611","54611_50678"
"2784","688333","74675","74675_688333"
"2785","298916","54451","54451_298916"
"2786","57027","11491","11491_57027"
"2787","313994","194655","194655_313994"
"2788","296512","14260","14260_296512"
"2789","171154","217847","217847_171154"
"2790","500711","74521","74521_500711"
"2791","289104","96875","96875_289104"
"2792","304862","108989","108989_304862"
"2793","314771","16545","16545_314771"
"2794","313125","12014","12014_313125"
"2795","24224","12043","12043_24224"
"2796","685545","68241","68241_685545"
"2797","100360919","16136","16136_100360919"
"2798","300047","66445","66445_300047"
"2799","171109","240672","240672_171109"
"2800","29307","11536","11536_29307"
"2801","83537","20598","20598_83537"
"2802","303313","380713","380713_303313"
"2803","498999","11624","11624_498999"
"2804","171040","16156","16156_171040"
"2805","84404","66603","66603_84404"
"2806","289125","72482","72482_289125"
"2807","685269","16399","16399_685269"
"2808","295062","97064","97064_295062"
"2809","24780","20535","20535_24780"
"2810","170672","170484","170484_170672"
"2811","500037","114142","114142_500037"
"2812","25311","13176","13176_25311"
"2813","498528","219134","219134_498528"
"2814","679921","246154","246154_679921"
"2815","25325","16153","16153_25325"
"2816","170637","67742","67742_170637"
"2817","299737","57764","57764_299737"
"2818","114524","18209","18209_114524"
"2819","289344","226861","226861_289344"
"2820","291553","83814","83814_291553"
"2821","26295","108155","108155_26295"
"2822","498176","76809","76809_498176"
"2823","287931","68606","68606_287931"
"2824","114850","22421","22421_114850"
"2825","295238","65111","65111_295238"
"2826","25055","16889","16889_25055"
"2827","266732","18145","18145_266732"
"2828","362440","66108","66108_362440"
"2829","29374","12464","12464_29374"
"2830","140608","11958","11958_140608"
"2831","25722","110880","110880_25722"
"2832","50655","11428","11428_50655"
"2833","64831","64602","64602_64831"
"2834","311545","14950","14950_311545"
"2835","362828","73218","73218_362828"
"2836","310625","58176","58176_310625"
"2837","25231","15379","15379_25231"
"2838","360822","74585","74585_360822"
"2839","246208","15953","15953_246208"
"2840","498873","225594","225594_498873"
"2841","308428","210145","210145_308428"
"2842","307412","240328","240328_307412"
"2843","60414","19746","19746_60414"
"2844","29489","13424","13424_29489"
"2845","65081","77573","77573_65081"
"2846","24596","18053","18053_24596"
"2847","298857","381628","381628_298857"
"2848","289048","16876","16876_289048"
"2849","296706","16870","16870_296706"
"2850","311387","317750","317750_311387"
"2851","50688","12295","12295_50688"
"2852","682930","12292","12292_682930"
"2853","360863","226551","226551_360863"
"2854","360612","217140","217140_360612"
"2855","314480","56696","56696_314480"
"2856","26296","21426","21426_26296"
"2857","25362","230810","230810_25362"
"2858","29151","22226","22226_29151"
"2859","311984","212167","212167_311984"
"2860","84586","14190","14190_84586"
"2861","289318","208795","208795_289318"
"2862","499980","75172","75172_499980"
"2863","502479","215951","215951_502479"
"2864","24414","14816","14816_24414"
"2865","83689","53599","53599_83689"
"2866","114116","226751","226751_114116"
"2867","500913","72301","72301_500913"
"2868","29553","16527","16527_29553"
"2869","301249","68565","68565_301249"
"2870","79146","380785","380785_79146"
"2871","311328","67809","67809_311328"
"2872","192359","75553","75553_192359"
"2873","296184","319196","319196_296184"
"2874","298845","100952","100952_298845"
"2875","25608","16846","16846_25608"
"2876","497815","319504","319504_497815"
"2877","315250","239618","239618_315250"
"2878","365037","70097","70097_365037"
"2879","298377","69893","69893_298377"
"2880","364403","12143","12143_364403"
"2881","286988","108767","108767_286988"
"2882","29694","14408","14408_29694"
"2883","689499","381310","381310_689499"
"2884","362559","414872","414872_362559"
"2885","313482","230590","230590_313482"
"2886","113960","217866","217866_113960"
"2887","296050","73024","73024_296050"
"2888","53949","213788","213788_53949"
"2889","25393","12032","12032_25393"
"2890","66017","80857","80857_66017"
"2891","363111","382089","382089_363111"
"2892","680702","622473","622473_680702"
"2893","288239","170765","170765_288239"
"2894","316758","16772","16772_316758"
"2895","500047","93735","93735_500047"
"2896","309816","16775","16775_309816"
"2897","140433","16776","16776_140433"
"2898","117232","54422","54422_117232"
"2899","306657","16372","16372_306657"
"2900","114903","233187","233187_114903"
"2901","54256","414089","414089_54256"
"2902","679693","59024","59024_679693"
"2903","25242","11863","11863_25242"
"2904","59108","17189","17189_59108"
"2905","25422","12961","12961_25422"
"2906","64349","12962","12962_64349"
"2907","113917","57275","57275_113917"
"2908","314930","22762","22762_314930"
"2909","25434","13602","13602_25434"
"2910","29585","14620","14620_29585"
"2911","498791","83428","83428_498791"
"2912","304580","231637","231637_304580"
"2913","288484","170935","170935_288484"
"2914","310760","80281","80281_310760"
"2915","29721","15273","15273_29721"
"2916","64120","217826","217826_64120"
"2917","313978","50496","50496_313978"
"2918","25399","12293","12293_25399"
"2919","690367","399566","399566_690367"
"2920","287420","237823","237823_287420"
"2921","313370","77963","77963_313370"
"2922","313375","74519","74519_313375"
"2923","171287","13841","13841_171287"
"2924","116668","17933","17933_116668"
"2925","65262","11946","11946_65262"
"2926","685882","627191","627191_685882"
"2927","305816","114874","114874_305816"
"2928","116679","68755","68755_116679"
"2929","296757","242864","242864_296757"
"2930","301264","56050","56050_301264"
"2931","362884","68212","68212_362884"
"2932","680066","380664","380664_680066"
"2933","680036","320183","320183_680036"
"2934","364140","14843","14843_364140"
"2935","362772","238386","238386_362772"
"2936","362883","215436","215436_362883"
"2937","113970","50791","50791_113970"
"2938","444983","381823","381823_444983"
"2939","300724","71999","71999_300724"
"2940","100365935","100038725","100038725_100365935"
"2941","499437","71567","71567_499437"
"2942","60589","13842","13842_60589"
"2943","308099","68655","68655_308099"
"2944","24678","18768","18768_24678"
"2945","361459","215890","215890_361459"
"2946","500092","194357","194357_500092"
"2947","500901","223666","223666_500901"
"2948","314879","73192","73192_314879"
"2949","24777","20493","20493_24777"
"2950","678893","217684","217684_678893"
"2951","50559","26897","26897_50559"
"2952","299193","217700","217700_299193"
"2953","503049","217698","217698_503049"
"2954","681337","171282","171282_681337"
"2955","314304","171281","171281_314304"
"2956","192272","171210","171210_192272"
"2957","117257","381413","381413_117257"
"2958","445442","21825","21825_445442"
"2959","24854","12759","12759_24854"
"2960","364405","219151","219151_364405"
"2961","287561","20306","20306_287561"
"2962","29397","20292","20292_29397"
"2963","300033","66656","66656_300033"
"2964","300035","66194","66194_300035"
"2965","294672","320806","320806_294672"
"2966","116666","70361","70361_116666"
"2967","24415","108068","108068_24415"
"2968","29744","20360","20360_29744"
"2969","361262","217995","217995_361262"
"2970","29221","11846","11846_29221"
"2971","64475","18451","18451_64475"
"2972","682978","67725","67725_682978"
"2973","24170","11518","11518_24170"
"2974","246280","100561","100561_246280"
"2975","301489","94227","94227_301489"
"2976","297748","57339","57339_297748"
"2977","64523","21745","21745_64523"
"2978","108348076","16706","16706_108348076"
"2979","309649","442827","442827_309649"
"2980","613267","72090","72090_613267"
"2981","688746","72748","72748_688746"
"2982","24827","21802","21802_24827"
"2983","287129","407831","407831_287129"
"2984","100362124","106633","106633_100362124"
"2985","303002","215445","215445_303002"
"2986","64461","26378","26378_64461"
"2987","266780","231760","231760_266780"
"2988","308742","244049","244049_308742"
