"","Rat_EntrezGene.ID","Mouse_EntrezGene.ID","MouseVsRat_EntrezGene.ID"
"2613","313510","230649","230649_313510"
"2614","24697","19246","19246_24697"
"2615","300947","211586","211586_300947"
"2616","315548","67398","67398_315548"
"2617","292915","54200","54200_292915"
"2618","81771","20111","20111_81771"
"2619","501560","110651","110651_501560"
"2620","293677","58859","58859_293677"
"2621","307905","22224","22224_307905"
"2622","306873","68750","68750_306873"
"2623","300455","73230","73230_300455"
"2624","298381","52430","52430_298381"
"2625","360860","26374","26374_360860"
"2626","294790","27401","27401_294790"
"2627","29308","11861","11861_29308"
"2628","294963","74600","74600_294963"
"2629","362165","26427","26427_362165"
"2630","366492","13836","13836_366492"
"2631","312279","13835","13835_312279"
"2632","363220","16764","16764_363220"
"2633","362329","23917","23917_362329"
"2634","78967","84004","84004_78967"
"2635","246146","66245","66245_246146"
"2636","361084","380928","380928_361084"
"2637","313591","230753","230753_313591"
"2638","24942","12662","12662_24942"
"2639","361930","71492","71492_361930"
"2640","29360","20363","20363_29360"
"2641","362161","19400","19400_362161"
"2642","81645","243764","243764_81645"
"2643","192223","30044","30044_192223"
"2644","24848","21990","21990_24848"
"2645","24772","20315","20315_24772"
"2646","315840","17920","17920_315840"
"2647","25505","18436","18436_25505"
"2648","114115","231602","231602_114115"
"2649","113995","94045","94045_113995"
"2650","29665","18439","18439_29665"
"2651","140589","14632","14632_140589"
"2652","25022","14183","14183_25022"
"2653","65248","105787","105787_65248"
"2654","299201","78920","78920_299201"
"2655","29338","21672","21672_29338"
"2656","83718","29876","29876_83718"
"2657","24471","15507","15507_24471"
"2658","25554","20583","20583_25554"
"2659","297437","232223","232223_297437"
"2660","65162","13371","13371_65162"
"2661","365802","69227","69227_365802"
"2662","362624","74777","74777_362624"
"2663","500564","100017","100017_500564"
"2664","312828","75320","75320_312828"
"2665","361632","18704","18704_361632"
"2666","25430","13370","13370_25430"
"2667","100912521","69564","69564_100912521"
"2668","24221","11998","11998_24221"
"2669","25504","18429","18429_25504"
"2670","60447","12753","12753_60447"
"2671","316351","18143","18143_316351"
"2672","361029","16709","16709_361029"
"2673","24404","14775","14775_24404"
"2674","29328","625249","625249_29328"
"2675","498398","114679","114679_498398"
"2676","25545","20364","20364_25545"
"2677","502642","72657","72657_502642"
"2678","685059","27361","27361_685059"
"2679","293129","381903","381903_293129"
"2680","25738","18803","18803_25738"
"2681","309326","240614","240614_309326"
"2682","306182","70572","70572_306182"
"2683","312603","56353","56353_312603"
"2684","59113","98256","98256_59113"
"2685","117028","30948","30948_117028"
"2686","259229","14208","14208_259229"
"2687","362547","320438","320438_362547"
"2688","117258","12805","12805_117258"
"2689","360617","103742","103742_360617"
"2690","293638","27267","27267_293638"
"2691","80338","229055","229055_80338"
"2692","58917","15458","15458_58917"
"2693","290326","52033","52033_290326"
"2694","79128","13132","13132_79128"
"2695","192243","224139","224139_192243"
"2696","296510","64406","64406_296510"
"2697","282839","17200","17200_282839"
"2698","29310","17201","17201_29310"
"2699","83567","207911","207911_83567"
"2700","246073","270004","270004_246073"
"2701","287185","14233","14233_287185"
"2702","84377","18814","18814_84377"
"2703","24683","19109","19109_24683"
"2704","266804","75596","75596_266804"
"2705","24664","18976","18976_24664"
"2706","359728","224624","224624_359728"
"2707","305963","72400","72400_305963"
"2708","297176","56150","56150_297176"
"2709","296466","76425","76425_296466"
"2710","499745","67122","67122_499745"
"2711","89825","53605","53605_89825"
"2712","85251","12822","12822_85251"
"2713","293491","66090","66090_293491"
"2714","306198","69634","69634_306198"
"2715","24826","21819","21819_24826"
"2716","246331","18186","18186_246331"
"2717","171060","16165","16165_171060"
"2718","315496","244745","244745_315496"
"2719","300461","320752","320752_300461"
"2720","289874","66753","66753_289874"
"2721","311098","241431","241431_311098"
"2722","25275","12799","12799_25275"
"2723","315732","72565","72565_315732"
"2724","363093","17427","17427_363093"
"2725","360722","72599","72599_360722"
"2726","25027","20501","20501_25027"
"2727","116649","16520","16520_116649"
"2728","688228","17896","17896_688228"
"2729","290561","21924","21924_290561"
"2730","500800","70976","70976_500800"
"2731","171178","11529","11529_171178"
"2732","29646","26876","26876_29646"
"2733","295498","69117","69117_295498"
"2734","24172","11522","11522_24172"
"2735","140581","12695","12695_140581"
"2736","171379","20586","20586_171379"
"2737","29543","21858","21858_29543"
"2738","116663","67603","67603_116663"
"2739","311337","17005","17005_311337"
"2740","266802","11682","11682_266802"
"2741","81677","228550","228550_81677"
"2742","498256","15939","15939_498256"
"2743","81916","67182","67182_81916"
"2744","679934","101314","101314_679934"
"2745","85250","12832","12832_85250"
"2746","290447","105689","105689_290447"
"2747","29716","12289","12289_29716"
"2748","361086","64929","64929_361086"
"2749","689296","217653","217653_689296"
"2750","362737","320487","320487_362737"
"2751","362736","207304","207304_362736"
"2752","311137","241494","241494_311137"
"2753","681091","216516","216516_681091"
"2754","305479","67465","67465_305479"
"2755","289758","18972","18972_289758"
"2756","302557","54633","54633_302557"
"2757","679890","209416","209416_679890"
"2758","79433","77579","77579_79433"
"2759","293694","26412","26412_293694"
"2760","303553","11858","11858_303553"
"2761","287721","26949","26949_287721"
"2762","316333","226977","226977_316333"
"2763","29491","16443","16443_29491"
"2764","24812","21355","21355_24812"
"2765","25574","21429","21429_25574"
"2766","303567","72053","72053_303567"
"2767","24513","56357","56357_24513"
"2768","29388","21952","21952_29388"
"2769","363989","27280","27280_363989"
"2770","313325","16763","16763_313325"
"2771","690865","11994","11994_690865"
"2772","294269","100504404","100504404_294269"
"2773","24984","15001","15001_24984"
"2774","309621","14960","14960_309621"
"2775","287974","239743","239743_287974"
"2776","363089","235461","235461_363089"
"2777","140940","11842","11842_140940"
"2778","362994","105833","105833_362994"
"2779","314180","320772","320772_314180"
"2780","299507","70396","70396_299507"
"2781","60355","18195","18195_60355"
"2782","498003","72349","72349_498003"
"2783","25372","320129","320129_25372"
"2784","310687","94315","94315_310687"
"2785","304124","54420","54420_304124"
"2786","304125","239931","239931_304125"
"2787","310192","223435","223435_310192"
"2788","291577","78923","78923_291577"
"2789","29150","17184","17184_29150"
"2790","299002","217558","217558_299002"
"2791","362735","12810","12810_362735"
"2792","366618","11782","11782_366618"
"2793","114520","94186","94186_114520"
"2794","361416","72155","72155_361416"
"2795","100363376","66531","66531_100363376"
"2796","171136","208650","208650_171136"
"2797","307401","225600","225600_307401"
"2798","314171","328110","328110_314171"
"2799","291567","170826","170826_291567"
"2800","155183","54353","54353_155183"
"2801","304733","226352","226352_304733"
"2802","363292","66262","66262_363292"
"2803","683687","66616","66616_683687"
"2804","116744","14745","14745_116744"
"2805","314545","73674","73674_314545"
"2806","317599","320940","320940_317599"
"2807","290485","58187","58187_290485"
"2808","680419","20163","20163_680419"
"2809","317598","109904","109904_317598"
"2810","309665","140765","140765_309665"
"2811","26989","27062","27062_26989"
"2812","494322","227099","227099_494322"
"2813","100188936","227102","227102_100188936"
"2814","502774","71287","71287_502774"
"2815","314548","72085","72085_314548"
"2816","501138","319695","319695_501138"
"2817","679894","100042165","100042165_679894"
"2818","313308","331401","331401_313308"
"2819","361055","16648","16648_361055"
"2820","361054","68177","68177_361054"
"2821","499532","633640","633640_499532"
"2822","24398","14660","14660_24398"
"2823","499156","14453","14453_499156"
"2824","315212","223774","223774_315212"
"2825","293937","329064","329064_293937"
"2826","64387","67896","67896_64387"
"2827","117526","21374","21374_117526"
"2828","81754","19324","19324_81754"
"2829","289822","216543","216543_289822"
"2830","498423","58172","58172_498423"
"2831","25689","15563","15563_25689"
"2832","117034","19213","19213_117034"
"2833","65040","224997","224997_65040"
"2834","361038","58248","58248_361038"
"2835","305884","56215","56215_305884"
"2836","364382","27374","27374_364382"
"2837","360748","19090","19090_360748"
"2838","305540","55963","55963_305540"
"2839","498081","74102","74102_498081"
"2840","84551","50934","50934_84551"
"2841","84487","140919","140919_84487"
"2842","309900","22157","22157_309900"
"2843","290234","52585","52585_290234"
"2844","309642","23853","23853_309642"
"2845","29322","18797","18797_29322"
"2846","259225","18938","18938_259225"
"2847","301306","66755","66755_301306"
"2848","114028","18163","18163_114028"
"2849","312480","69837","69837_312480"
"2850","364070","381314","381314_364070"
"2851","363452","54644","54644_363452"
"2852","289350","98732","98732_289350"
"2853","299971","66335","66335_299971"
"2854","299976","382985","382985_299976"
"2855","170910","67154","67154_170910"
"2856","315047","114128","114128_315047"
"2857","140547","93747","93747_140547"
"2858","293587","69064","69064_293587"
"2859","293668","107392","107392_293668"
"2860","293586","69752","69752_293586"
"2861","499285","11501","11501_499285"
"2862","117250","330355","330355_117250"
"2863","292820","243937","243937_292820"
"2864","50676","14411","14411_50676"
"2865","293852","27061","27061_293852"
"2866","361810","14229","14229_361810"
"2867","84399","16147","16147_84399"
"2868","313928","668212","668212_313928"
"2869","296956","22214","22214_296956"
"2870","362031","66789","66789_362031"
"2871","293267","15135","15135_293267"
"2872","287983","208624","208624_287983"
"2873","100910054","77286","77286_100910054"
"2874","171107","170735","170735_171107"
"2875","63843","57385","57385_63843"
"2876","689711","73121","73121_689711"
"2877","360801","20602","20602_360801"
"2878","313173","12804","12804_313173"
"2879","59086","21803","21803_59086"
"2880","287940","58180","58180_287940"
"2881","310344","20873","20873_310344"
"2882","25619","18792","18792_25619"
"2883","25423","13032","13032_25423"
"2884","24924","19242","19242_24924"
"2885","79124","11746","11746_79124"
"2886","79225","15208","15208_79225"
"2887","79125","11749","11749_79125"
"2888","290527","11744","11744_290527"
"2889","367944","22773","22773_367944"
"2890","83765","68585","68585_83765"
"2891","192179","14758","14758_192179"
"2892","140945","20168","20168_140945"
"2893","306439","234267","234267_306439"
"2894","29436","21788","21788_29436"
"2895","79224","15160","15160_79224"
"2896","117596","11966","11966_117596"
"2897","29369","14172","14172_29369"
"2898","24946","14071","14071_24946"
"2899","25443","14165","14165_25443"
"2900","117063","19255","19255_117063"
"2901","310635","16800","16800_310635"
"2902","116466","22414","22414_116466"
"2903","114101","110911","110911_114101"
"2904","363062","330938","330938_363062"
"2905","24481","15977","15977_24481"
"2906","117267","13521","13521_117267"
"2907","362871","13713","13713_362871"
"2908","689864","56184","56184_689864"
"2909","303753","68837","68837_303753"
"2910","116590","26413","26413_116590"
"2911","65047","20562","20562_65047"
"2912","294320","109801","109801_294320"
"2913","81809","21808","21808_81809"
"2914","25717","21809","21809_25717"
"2915","361109","75901","75901_361109"
"2916","114090","13654","13654_114090"
"2917","432360","20392","20392_432360"
"2918","305941","24053","24053_305941"
"2919","25194","14714","14714_25194"
"2920","312563","243548","243548_312563"
"2921","24391","14599","14599_24391"
"2922","499132","243923","243923_499132"
"2923","313615","71904","71904_313615"
"2924","316275","74229","74229_316275"
"2925","291440","74322","74322_291440"
"2926","29335","18387","18387_29335"
"2927","316035","67213","67213_316035"
"2928","500837","117599","117599_500837"
"2929","84476","20744","20744_84476"
"2930","29237","18619","18619_29237"
"2931","688717","380773","380773_688717"
"2932","170582","14170","14170_170582"
"2933","289727","269642","269642_289727"
"2934","307759","108682","108682_307759"
"2935","24944","16784","16784_24944"
"2936","288821","11923","11923_288821"
"2937","295678","228071","228071_295678"
"2938","25567","21960","21960_25567"
"2939","117514","56338","56338_117514"
"2940","89789","98386","98386_89789"
"2941","24380","14417","14417_24380"
"2942","83533","26926","26926_83533"
